,Postcode,Commune,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85_89,age90_94,age95_99,age100_and_over,Total
487,2760,Måløv ,301,317,397,388,186,209,264,335,338,453,428,429,360,291,301,295,186,99,31,4,1,5613
488,2765,Smørum ,898,788,808,895,421,450,784,784,813,940,955,1010,664,524,537,593,337,135,35,5,1,12377
489,2770,Kastrup ,2222,2520,2659,2448,1773,1732,2334,2634,2859,3059,2691,2870,2534,2198,1840,1805,1068,577,243,76,7,40149
490,2791,Dragør ,1012,1172,1227,1092,497,381,736,998,1212,1338,1252,1355,1089,1011,1003,1015,621,320,135,29,2,17497
491,2800,Kgs. Lyngby ,2059,2209,2395,2549,4366,3660,2557,2395,2512,2744,2679,2904,2327,2124,1893,1861,1105,707,334,124,14,43518
492,2820,Gentofte ,1241,1355,1643,1609,1189,1173,1281,1382,1527,1737,1652,1720,1327,1163,1141,991,628,360,202,58,7,23386
493,2830,Virum ,1251,1559,1713,1642,902,676,883,1212,1517,1676,1534,1572,1377,1217,1043,1001,560,330,201,73,15,21954
494,2840,Holte ,873,954,1096,1209,478,320,521,779,891,1094,1164,1199,953,827,776,949,594,356,157,48,6,15244
495,2850,Nærum ,349,395,418,438,703,468,425,389,409,446,474,554,427,463,347,439,379,226,137,48,2,7936
496,2860,Søborg ,2655,2556,2676,2503,2539,3200,3323,3012,2941,2922,2646,2850,2405,2014,1775,1561,910,594,267,87,9,43445
497,2870,Dyssegård ,347,394,446,381,300,362,385,419,439,468,413,429,364,307,248,242,138,81,27,4,4,6198
498,2880,Bagsværd ,1086,1169,1286,1251,810,831,1104,1196,1304,1369,1241,1273,1032,894,759,744,454,261,130,42,8,18244
499,2900,Hellerup ,1080,1383,1716,1922,1111,1027,1053,1119,1444,1850,2039,2143,1590,1268,1263,1426,821,410,171,50,9,24895
500,2920,Charlottenlund ,1009,1161,1449,1426,840,836,964,1009,1224,1455,1666,1739,1387,1233,1129,1346,816,463,218,86,7,21463
501,2930,Klampenborg ,238,254,333,354,142,94,166,194,241,300,372,413,323,248,260,269,122,64,22,8,0,4417
502,2942,Skodsborg ,54,52,80,110,48,37,33,43,58,96,113,184,144,125,158,194,120,63,30,6,2,1750
503,2950,Vedbæk ,546,590,631,649,322,220,314,471,514,649,668,703,529,455,454,481,316,166,65,23,2,8768
504,2960,Rungsted Kyst ,264,361,449,507,176,89,141,228,308,458,550,482,389,335,322,388,234,106,37,8,1,5833
505,2970,Hørsholm ,962,1033,1215,1354,644,619,824,972,1099,1347,1486,1561,1305,1187,1256,1491,969,562,227,54,8,20175
506,2980,Kokkedal ,641,672,769,746,445,443,663,683,679,757,785,746,669,606,688,593,306,125,40,6,1,11063
507,2990,Nivå ,544,545,518,478,319,308,496,573,535,575,579,660,626,551,541,558,290,137,47,13,1,8894
508,3000,Helsingør ,1482,1455,1537,1791,1584,1837,1806,1645,1608,1957,2183,2527,2132,2030,1728,1803,1117,572,237,80,7,31118
509,3050,Humlebæk ,509,596,615,647,371,350,466,526,598,643,675,767,658,611,627,596,322,165,69,26,8,9845
510,3060,Espergærde ,691,723,746,938,414,271,499,637,679,842,943,940,691,638,620,745,518,250,93,26,1,11905
511,3070,Snekkersten ,184,244,334,393,181,110,196,203,222,358,440,573,463,391,402,423,243,103,39,7,0,5509
512,3080,Tikøb ,74,78,73,77,42,49,67,91,78,87,109,127,129,98,105,101,53,19,4,2,0,1463
513,3100,Hornbæk ,251,247,282,343,178,124,182,253,244,349,440,557,449,432,423,477,218,100,36,13,2,5600
514,3120,Dronningmølle ,48,26,34,74,41,41,44,49,44,78,99,155,144,148,153,150,84,35,10,1,0,1458
515,3140,Ålsgårde ,253,280,363,334,157,121,260,242,267,341,444,438,381,305,334,377,248,88,50,7,2,5292
516,3150,Hellebæk ,27,25,36,43,30,22,21,18,27,47,59,80,70,77,86,74,32,14,4,2,0,794
517,3200,Helsinge ,738,824,977,1136,603,615,797,794,915,1081,1312,1284,1088,873,879,982,579,271,70,21,3,15842
518,3210,Vejby ,90,98,140,195,115,92,90,94,110,223,239,297,270,244,286,272,138,65,18,6,2,3084
519,3220,Tisvildeleje ,46,52,79,104,43,37,52,36,68,94,112,164,148,130,155,177,89,27,15,0,0,1628
520,3230,Græsted ,448,496,568,595,388,396,513,538,537,699,738,854,739,675,560,495,262,131,54,16,4,9706
521,3250,Gilleleje ,311,340,421,464,285,280,340,336,367,526,634,864,866,905,868,905,498,238,95,28,4,9575
522,3300,Frederiksværk ,759,805,861,919,702,767,894,889,910,1085,1164,1216,1138,1082,1000,1023,547,258,88,27,1,16135
523,3310,Ølsted ,145,122,161,191,118,150,133,147,162,205,245,289,237,243,242,255,136,69,18,5,0,3273
524,3320,Skævinge ,343,340,368,406,213,264,390,351,375,444,466,428,319,223,209,196,107,50,19,7,0,5518
525,3330,Gørløse ,105,87,108,134,59,74,107,110,101,121,121,117,107,70,55,60,22,12,6,0,0,1576
526,3360,Liseleje ,39,45,73,80,46,39,53,39,65,83,118,145,118,108,120,113,62,21,8,0,0,1375
527,3370,Melby ,50,46,55,75,42,48,55,52,64,94,89,131,136,149,160,146,75,43,17,2,2,1531
528,3390,Hundested ,338,410,474,530,318,275,399,388,495,603,652,876,810,790,760,738,396,180,57,23,3,9515
529,3400,Hillerød ,2375,2390,2508,2882,2570,2516,2647,2398,2483,2930,3056,3310,2687,2123,1969,2050,1328,702,248,62,10,43244
530,3450,Allerød ,1274,1440,1462,1516,667,471,1031,1325,1241,1542,1502,1543,1241,1008,1067,1177,742,387,131,30,4,20801
531,3460,Birkerød ,1280,1344,1458,1615,780,688,1021,1347,1298,1569,1617,1731,1438,1163,1079,1087,780,469,232,44,9,22049
532,3480,Fredensborg ,643,716,812,911,506,425,521,654,727,904,1085,1202,906,822,821,894,495,230,87,19,4,13384
533,3490,Kvistgård ,94,100,115,133,65,54,83,98,98,129,145,169,107,87,75,67,39,13,5,2,0,1678
534,3500,Værløse ,1362,1533,1573,1496,639,493,940,1309,1446,1539,1529,1625,1248,1107,1087,1085,753,497,181,36,2,21480
535,3520,Farum ,1179,1325,1349,1339,814,726,1093,1276,1396,1481,1387,1552,1258,1092,1009,1147,698,375,146,46,5,20693
536,3540,Lynge ,274,293,356,383,207,158,271,253,325,344,441,478,341,278,214,260,168,75,34,11,1,5165
537,3550,Slangerup ,474,520,606,722,412,388,542,446,569,706,882,877,675,496,439,541,326,123,51,9,0,9804
538,3600,Frederikssund ,1083,1120,1237,1456,966,944,1171,1137,1147,1523,1620,1799,1403,1154,1194,1285,889,418,130,31,3,21710
539,3630,Jægerspris ,368,402,458,531,350,332,440,389,455,609,658,846,821,851,701,676,388,160,49,6,1,9491
540,3650,Ølstykke ,1086,1038,1116,1207,776,736,1145,998,1084,1343,1340,1318,998,752,783,905,522,230,63,12,0,17452
541,3660,Stenløse ,764,770,838,847,386,389,727,736,772,892,984,906,630,506,579,670,458,207,61,10,0,12132
542,3670,Veksø Sjælland ,137,181,172,214,116,96,151,166,175,232,270,294,231,157,99,104,47,24,5,1,0,2872
543,3700,Rønne ,786,779,846,1003,644,811,902,835,930,1058,1159,1356,1332,1339,1246,1179,704,391,139,35,2,17476
544,3720,Aakirkeby ,224,197,223,232,180,244,249,214,257,268,330,443,428,351,349,298,200,99,45,24,2,4857
545,3730,Nexø ,226,254,308,313,163,194,246,248,277,353,353,503,486,471,448,421,269,136,49,19,2,5739
546,3740,Svaneke ,49,108,119,86,33,29,50,58,93,121,131,149,158,193,224,197,112,50,9,3,1,1973
547,3751,Østermarie ,54,68,85,64,44,56,75,78,78,85,100,127,118,95,92,64,43,9,8,4,0,1347
548,3760,Gudhjem ,81,100,105,90,37,67,82,71,102,138,130,204,211,191,191,146,87,49,27,7,1,2117
549,3770,Allinge ,86,96,112,100,52,69,120,100,115,134,177,244,244,296,268,277,128,71,25,4,0,2718
550,3782,Klemensker ,44,58,50,55,48,46,42,56,62,79,77,103,82,88,82,68,20,17,12,0,0,1089
551,3790,Hasle ,77,119,112,100,77,75,114,110,100,125,168,211,208,218,196,188,105,45,19,7,1,2375
552,4000,Roskilde ,3559,3979,4415,4979,4841,4324,4022,3980,4274,5087,5264,5554,4272,3846,3623,3626,2164,1203,412,120,14,73558
553,4030,Tune ,316,360,384,350,198,162,301,346,339,385,470,486,307,292,335,328,176,74,22,4,0,5635
554,4040,Jyllinge ,595,561,679,829,395,340,529,542,565,835,1007,1026,690,531,474,553,356,170,43,4,1,10725
555,4050,Skibby ,258,320,385,420,243,256,343,363,366,451,493,643,575,568,544,496,259,123,38,8,3,7155
556,4060,Kirke Såby ,231,194,210,243,169,170,223,238,233,284,329,342,293,246,209,217,105,41,11,1,1,3990
557,4070,Kirke Hyllinge ,381,436,459,495,274,271,368,416,461,575,629,691,595,535,532,532,262,134,59,21,6,8132
558,4100,Ringsted ,1772,1851,1964,2100,1801,2032,2219,2073,2199,2583,2719,2596,2120,1753,1603,1536,910,507,191,30,8,34567
559,4130,Viby Sjælland ,398,363,391,392,228,266,368,362,409,432,494,442,423,321,356,325,186,111,29,5,1,6302
560,4140,Borup ,347,373,439,469,292,311,377,391,391,494,511,533,403,366,319,354,215,72,24,14,2,6697
561,4160,Herlufmagle ,250,253,307,325,164,261,284,293,328,378,364,420,343,313,263,242,117,59,25,3,0,4992
562,4171,Glumsø ,146,197,225,243,141,166,163,193,219,302,263,292,257,268,209,197,124,64,14,3,0,3686
563,4173,Fjenneslev ,93,92,135,137,84,114,120,121,155,167,190,181,181,119,130,86,50,21,8,5,2,2191
564,4174,Jystrup Midtsj ,92,99,105,125,75,61,89,101,117,118,112,149,134,111,92,67,31,11,1,0,0,1690
565,4180,Sorø ,885,871,953,1107,566,572,796,871,883,1068,1148,1246,1061,920,862,876,543,268,118,32,2,15648
566,4190,Munke Bjergby ,44,51,48,64,24,40,55,64,70,67,72,100,77,48,48,33,13,10,3,1,0,932
567,4200,Slagelse ,2349,2348,2436,2786,3308,3506,3135,2513,2626,3067,2985,3364,2743,2522,2322,2211,1309,615,264,68,9,46486
568,4220,Korsør ,788,807,806,938,728,868,920,829,877,1054,1222,1454,1308,1256,1105,1171,665,344,129,28,2,17299
569,4230,Skælskør ,319,352,460,524,333,317,339,414,413,522,652,725,672,639,621,610,357,207,75,21,2,8574
570,4241,Vemmelev ,211,217,249,211,120,173,202,195,230,264,256,230,225,182,171,148,83,31,15,6,0,3419
571,4242,Boeslunde ,57,51,65,78,46,46,53,63,81,80,102,104,94,74,60,61,42,24,9,4,0,1194
572,4243,Rude ,29,35,54,55,27,40,32,35,52,66,79,109,95,120,95,99,40,24,12,1,0,1099
573,4244,Agersø ,4,7,12,7,6,5,5,5,9,9,19,20,10,25,23,19,9,6,2,0,0,202
574,4245,Omø ,3,2,7,3,6,1,5,6,3,10,12,10,19,13,25,20,11,2,1,0,0,159
575,4250,Fuglebjerg ,199,225,231,223,164,190,218,236,222,251,264,320,293,294,263,203,139,87,42,8,1,4073
576,4261,Dalmose ,111,106,130,143,68,117,108,100,138,198,185,150,147,120,106,69,47,18,4,2,0,2067
577,4262,Sandved ,86,108,117,134,96,106,118,109,112,170,141,212,198,126,97,70,42,8,4,1,0,2055
578,4270,Høng ,323,356,322,443,308,344,384,348,309,438,489,539,431,407,384,347,194,99,52,7,1,6525
579,4281,Gørlev ,192,224,235,262,226,237,222,219,262,323,357,408,378,421,338,330,208,107,48,9,4,5010
580,4291,Ruds Vedby ,144,132,149,154,141,162,176,161,180,182,243,262,223,185,148,113,70,27,7,3,1,2863
581,4293,Dianalund ,266,315,366,342,224,256,281,337,370,413,407,411,447,396,314,312,172,97,43,14,0,5783
582,4295,Stenlille ,137,166,180,204,143,200,193,202,211,252,245,315,268,257,185,145,104,43,20,3,0,3473
583,4296,Nyrup ,39,33,40,45,39,34,52,36,58,43,54,86,56,40,27,13,16,7,5,2,0,725
584,4300,Holbæk ,1899,1812,2069,2413,1889,1939,2184,1956,1919,2357,2564,2756,2363,2202,2217,2011,1160,555,214,65,6,36550
585,4305,Orø ,40,48,38,29,12,14,38,56,39,44,64,105,116,113,86,99,38,21,3,0,0,1003
586,4320,Lejre ,451,475,459,460,179,161,356,431,461,483,433,435,349,305,323,322,173,81,39,11,1,6388
587,4330,Hvalsø ,360,459,437,484,254,200,322,395,408,512,447,506,450,412,397,362,218,98,30,9,0,6760
588,4340,Tølløse ,340,344,443,480,324,293,381,387,363,518,512,547,474,368,350,333,204,108,52,10,0,6831
589,4350,Ugerløse ,63,78,100,111,65,77,82,90,111,145,118,159,106,90,101,47,42,8,8,0,0,1601
590,4360,Kirke Eskilstrup ,59,64,70,76,52,54,66,62,82,96,103,126,93,79,65,55,22,10,4,1,1,1240
591,4370,Store Merløse ,101,106,114,138,93,107,141,126,123,145,150,223,152,120,83,89,62,21,9,1,1,2105
592,4390,Vipperød ,230,230,239,213,110,156,240,192,204,273,258,312,234,215,186,165,80,27,9,2,0,3575
593,4400,Kalundborg ,975,1073,1351,1516,1094,1084,1145,1184,1281,1521,1633,1822,1613,1558,1380,1413,802,422,152,41,4,23064
594,4420,Regstrup ,177,228,243,269,145,134,186,231,222,271,283,279,247,207,189,161,76,32,10,3,0,3593
595,4440,Mørkøv ,213,257,294,283,210,231,269,302,300,362,348,359,325,290,229,188,76,36,18,5,0,4595
596,4450,Jyderup ,279,363,408,373,241,277,359,344,352,381,475,485,439,400,370,363,222,135,45,12,5,6328
597,4460,Snertinge ,66,75,81,77,58,67,71,70,91,100,102,135,124,71,75,43,38,12,6,0,0,1362
598,4470,Svebølle ,146,177,182,190,135,133,163,170,186,248,242,245,219,201,225,182,107,53,20,4,0,3228
599,4480,Store Fuglede ,33,38,32,64,54,36,41,50,37,75,80,117,92,114,100,73,30,10,6,1,0,1083
600,4490,Jerslev Sjælland ,125,117,179,179,115,140,120,147,173,177,207,210,177,151,147,134,77,43,30,7,0,2655
601,4500,Nykøbing Sj ,269,314,416,439,328,268,339,350,419,500,620,783,794,891,939,886,469,231,82,14,0,9351
602,4520,Svinninge ,208,229,254,283,228,274,281,240,258,309,350,353,276,260,247,234,127,74,29,10,2,4526
603,4532,Gislinge ,110,125,171,132,82,93,129,149,147,163,120,165,152,133,125,104,33,15,3,2,0,2153
604,4534,Hørve ,174,167,203,224,175,184,217,187,187,254,253,280,246,190,213,156,89,53,23,7,0,3482
605,4540,Fårevejle ,163,179,222,231,157,171,194,162,214,222,288,311,271,268,254,271,117,58,20,3,0,3776
606,4550,Asnæs ,148,192,186,212,179,144,176,189,194,216,274,306,292,324,350,346,257,127,42,13,0,4167
607,4560,Vig ,127,151,194,174,135,171,177,166,182,216,235,322,298,296,274,263,167,74,27,8,1,3658
608,4571,Grevinge ,65,94,89,111,92,105,99,119,104,164,185,236,254,216,202,152,85,33,14,1,4,2424
609,4572,Nørre Asmindrup ,31,54,60,68,58,57,63,58,62,87,92,96,91,64,60,51,25,7,1,1,0,1086
610,4573,Højby ,87,77,102,113,94,108,108,96,100,148,158,228,223,214,225,226,97,54,24,11,0,2493
611,4581,Rørvig ,18,51,74,44,14,14,24,44,45,81,81,87,102,148,171,184,87,30,16,2,0,1317
612,4583,Sjællands Odde ,16,32,33,45,28,31,40,29,43,54,78,113,118,144,163,139,61,34,8,3,0,1212
613,4591,Føllenslev ,53,63,79,75,55,74,78,55,73,90,126,163,150,129,156,174,76,20,7,0,0,1696
614,4592,Sejerø ,8,15,8,8,2,5,10,12,13,16,16,22,29,39,37,47,24,12,4,1,0,328
615,4593,Eskebjerg ,30,37,54,61,29,43,63,60,66,71,91,135,118,130,111,91,45,22,9,2,1,1269
616,4600,Køge ,2212,2105,2145,2600,2083,2242,2407,2282,2267,2728,3202,3202,2348,2014,1988,2417,1370,654,251,44,7,40568
617,4621,Gadstrup ,201,212,238,249,118,124,217,224,210,227,271,300,237,167,140,198,74,25,6,3,0,3441
618,4622,Havdrup ,338,325,306,338,179,247,303,322,342,353,388,400,331,263,239,205,135,67,22,10,0,5113
619,4623,Lille Skensved ,336,324,330,363,187,242,328,312,326,414,437,473,322,286,276,314,148,73,19,5,0,5515
620,4632,Bjæverskov ,306,339,332,354,219,237,363,327,304,414,458,423,279,244,258,325,135,48,23,9,3,5400
621,4640,Faxe ,284,306,299,368,271,345,406,368,351,459,523,559,522,502,407,336,220,102,50,20,3,6701
622,4652,Hårlev ,267,275,302,321,214,240,322,252,305,369,411,468,402,347,337,292,175,88,36,5,2,5430
623,4653,Karise ,147,197,168,195,144,158,202,198,182,254,247,345,293,282,248,204,121,75,24,5,0,3689
624,4654,Faxe Ladeplads ,99,117,151,156,87,86,132,124,134,173,218,328,284,282,281,257,138,62,22,9,2,3142
625,4660,Store Heddinge ,297,307,374,366,286,275,382,340,388,412,456,532,542,435,397,380,201,108,48,8,2,6536
626,4671,Strøby ,62,78,111,120,75,54,66,96,109,149,164,223,176,194,186,155,101,30,13,2,0,2164
627,4672,Klippinge ,52,62,81,97,58,62,66,73,88,105,125,147,114,107,61,63,37,10,8,3,0,1419
628,4673,Rødvig Stevns ,96,120,122,112,73,76,111,125,120,144,163,233,253,227,252,285,134,80,19,3,2,2750
629,4681,Herfølge ,310,375,400,439,308,333,428,363,384,437,472,490,414,365,332,280,152,68,37,9,3,6399
630,4682,Tureby ,114,123,120,122,84,104,153,130,119,160,168,193,178,98,88,90,48,19,9,1,0,2121
631,4683,Rønnede ,200,152,196,235,165,190,249,198,197,252,262,296,260,211,225,237,106,50,22,2,0,3705
632,4684,Holmegaard ,438,498,520,556,313,373,453,466,523,646,587,640,583,505,479,429,284,121,36,5,1,8456
633,4690,Haslev ,956,1033,1190,1371,813,951,1189,1124,1218,1386,1470,1558,1248,1109,1082,956,602,299,106,24,2,19687
634,4700,Næstved ,2584,2689,3015,3377,3390,3393,3383,3018,3046,3569,3891,3995,3339,3161,2962,2833,1750,893,316,103,14,54721
635,4720,Præstø ,227,289,346,394,266,234,283,331,317,448,486,643,598,615,580,601,325,149,48,14,3,7197
636,4733,Tappernøje ,178,199,208,245,157,154,202,188,216,270,308,350,272,237,188,149,75,34,11,1,0,3642
637,4735,Mern ,111,87,115,146,66,85,99,98,91,140,146,222,150,133,124,88,54,31,15,3,2,2006
638,4736,Karrebæksminde ,50,54,76,94,51,20,41,55,68,110,147,207,216,330,363,295,149,68,15,4,1,2414
639,4750,Lundby ,115,154,205,221,145,177,191,180,204,241,282,299,266,260,187,176,88,35,8,1,0,3435
640,4760,Vordingborg ,740,819,970,1153,950,946,996,923,971,1222,1284,1428,1342,1252,1224,1136,690,331,157,38,3,18575
641,4771,Kalvehave ,57,39,39,62,41,63,64,46,51,72,115,122,154,148,129,127,59,29,9,2,0,1428
642,4772,Langebæk ,22,31,25,29,22,23,33,33,28,47,46,72,65,63,31,61,30,13,9,1,2,686
643,4773,Stensved ,80,108,109,116,79,70,97,87,122,129,129,157,124,123,117,128,70,32,14,2,0,1893
644,4780,Stege ,213,266,311,332,239,241,232,278,304,374,423,523,622,592,603,568,304,161,54,11,3,6654
645,4791,Borre ,30,28,45,40,29,28,44,48,46,72,61,109,97,108,86,95,63,26,8,4,0,1067
646,4792,Askeby ,65,95,84,84,51,47,57,73,89,90,116,129,109,106,107,89,53,37,14,6,1,1502
647,4793,Bogø By ,41,50,62,79,25,24,32,46,58,64,86,88,115,101,118,93,62,25,5,3,0,1177
648,4800,Nykøbing F ,1251,1319,1413,1561,1505,1550,1480,1378,1452,1665,1684,1900,1694,1591,1576,1615,948,516,215,56,6,26375
649,4840,Nørre Alslev ,220,266,299,310,204,236,274,307,359,363,399,488,485,382,352,349,224,116,34,7,5,5679
650,4850,Stubbekøbing ,126,124,146,157,165,166,212,148,142,201,277,318,317,353,289,278,169,101,33,12,3,3737
651,4862,Guldborg ,41,33,22,39,29,34,55,43,55,48,97,123,135,127,86,103,43,28,8,1,0,1150
652,4863,Eskilstrup ,106,122,116,134,99,105,124,131,117,146,160,227,156,141,137,132,56,34,9,2,0,2254
653,4871,Horbelev ,55,62,63,71,40,60,70,60,83,88,114,115,101,106,86,73,36,14,8,0,0,1305
654,4872,Idestrup ,73,69,88,80,50,54,85,63,87,81,106,144,144,133,121,138,72,27,17,4,1,1637
655,4873,Væggerløse ,94,88,113,118,67,67,115,105,113,151,178,284,280,377,393,410,203,79,33,6,1,3275
656,4874,Gedser ,37,37,30,44,34,46,57,43,44,65,107,104,114,134,117,99,70,26,9,1,0,1218
657,4880,Nysted ,51,70,93,100,56,66,107,87,98,123,144,185,182,180,213,230,120,58,28,3,0,2194
658,4891,Toreby L ,68,74,98,100,52,71,102,93,111,112,121,131,140,121,73,76,33,21,11,3,0,1611
659,4892,Kettinge ,66,75,71,70,51,78,77,70,96,94,89,140,116,89,76,68,35,17,4,2,0,1384
660,4894,Øster Ulslev ,28,41,43,42,26,44,53,32,38,68,60,65,57,54,52,31,32,14,3,3,0,786
661,4895,Errindlev ,17,11,12,26,18,11,17,18,23,25,43,57,63,57,52,47,21,11,3,0,0,532
662,4900,Nakskov ,613,631,788,845,623,596,783,713,786,866,1018,1202,1149,1173,1082,1061,612,360,137,36,4,15078
663,4912,Harpelunde ,17,12,24,34,21,26,20,17,24,37,54,58,42,71,45,59,26,18,3,1,0,609
664,4913,Horslunde ,66,83,81,70,51,51,81,55,58,110,130,142,159,170,158,114,70,37,9,5,0,1700
665,4920,Søllested ,81,103,114,104,100,87,86,113,137,119,132,161,192,180,173,153,79,54,18,5,0,2191
666,4930,Maribo ,262,339,406,428,292,302,336,371,371,525,500,661,619,628,591,538,343,179,78,18,1,7788
667,4941,Bandholm ,24,28,33,26,21,27,15,23,38,56,60,69,66,77,81,78,41,15,3,0,0,781
668,4942,Askø ,0,0,0,0,0,0,0,0,0,0,3,6,10,9,2,6,4,0,0,0,0,40
669,4943,Torrig L ,7,13,12,19,8,13,15,16,24,20,34,39,45,49,44,43,25,10,3,0,0,439
670,4944,Fejø ,20,19,8,14,14,11,14,16,25,25,25,43,40,46,56,42,22,8,12,1,0,461
671,4945,Femø ,2,3,0,0,2,3,2,6,2,2,8,5,7,18,14,21,10,6,0,1,0,112
672,4951,Nørreballe ,26,38,33,27,19,18,33,35,50,38,54,53,57,49,43,36,21,10,3,1,0,644
673,4952,Stokkemarke ,27,23,38,47,28,30,25,32,40,63,66,63,84,61,66,61,44,18,4,2,0,822
674,4953,Vesterborg ,8,21,29,21,21,19,13,13,11,26,25,32,44,38,41,24,16,6,0,0,0,408
675,4960,Holeby ,73,85,92,91,78,75,104,98,108,130,155,187,188,167,173,146,70,43,15,8,0,2086
676,4970,Rødby ,143,187,216,221,193,218,232,231,287,310,334,499,415,408,415,360,214,86,42,10,0,5021
677,4983,Dannemare ,33,38,51,45,25,44,50,54,72,67,72,103,109,126,114,83,62,20,14,4,1,1187
